user_id,country,sex,weight,height,years_climbing,occupation,sponsored,number_of_logged_climbs,max_climbing_grade,skill_level
23725,DNK,1,63,162,13,TEACHER,0,49,500,2
23740,USA,1,53,160,22,PHARMACIST,0,268,1100,4
23741,USA,0,78,111,13,CLIMBER,0,4,600,2
23747,USA,0,100,255,119,HYDROLOGIST,0,209,1000,4
23750,CAN,0,68,180,5,KITCH PAINTER,0,346,1000,4
23751,POL,0,68,175,12,IT,1,331,850,3
23754,DEU,0,78,183,14,SPENGLER,1,22,800,3
23762,FRA,0,58,170,14,Z,0,328,1150,4
23766,ESP,0,73,174,29,MONTAJE ASCENSORES,0,558,1150,4
23767,POL,0,78,180,14,STUDENT,1,336,1000,4
23770,ROM,0,78,178,29,MANAGER,0,89,1100,4
23779,HRV,0,78,187,16,O.G.,0,81,1000,4
23780,ITA,1,48,156,12,STUDENT,0,14,450,1
23783,ITA,0,63,173,13,LAVORATORE,0,112,1000,4
23785,AUT,0,83,186,2020,HTL,1,266,1200,4
23786,SVN,0,73,176,19,"STUDENT, PROGRAMMER",0,15,600,2
23794,MEX,0,63,169,32,CLIMBER AND CARPENTER,1,68,1100,4
23796,CHE,1,63,168,20,STUDENT,0,259,1000,4
23797,ESP,0,73,177,16,ESTIANTE,0,193,1100,4
23805,DEU,0,63,171,28,WWW.MASTERRANGE.DE,1,123,1300,4
23811,ESP,0,68,172,14,STIVADORS/DOCKER,0,21,350,1
23813,ESP,0,63,173,16,STUIDENT,0,41,650,2
23815,FRA,0,68,176,16,CLIMBING,1,15,900,3
23820,GBR,0,73,180,18,LOGISTICS,0,28,800,3
23824,GBR,0,73,178,16,ROUTE SETTER/PERSONAL TRAINER,1,225,1100,4
23846,HRV,0,68,179,14,SCHOOL,0,89,850,3
23847,NOR,0,73,177,23,KAFFIKOKAR,0,39,650,2
23862,USA,0,58,174,12,"VIDEO PRODUCER, STUDENT",0,57,850,3
23864,AUT,0,68,176,13,WERKZEUGMECHANIKER,0,5,950,3
23867,ESP,0,93,181,22,PROFESOR DE EDUCACIóN FíSICA E INVESTIGADOR UNIVERSIDAD DE MáLAGA,0,114,800,3
23870,ITA,0,68,178,12,LATE NIGHT DREAMER,1,7,700,2
23874,FIN,0,78,196,15,RESEARCHER,0,176,700,2
23875,USA,0,73,181,17,DIRECTOR OF OPERATIONS FOR GUIDE SERVICE,0,21,750,2
23882,ITA,0,78,187,12,ENGINEER,0,187,900,3
23894,USA,0,68,174,2020,SOFTWARE ENGINEER,0,24,800,3
23896,GBR,0,68,178,22,ENGINEER,0,23,750,2
23897,FRA,0,68,185,14,ESCALADE,0,39,900,3
23914,CHL,0,73,187,13,ESTUDIANTE,0,141,1100,4
23927,DEU,0,73,180,13,RESEARCH ASSISTENT,0,51,700,2
23928,USA,0,63,168,13,STUDENT,0,20,850,3
23929,FRA,0,58,170,15,éTUDIANT,0,66,800,3
23934,GBR,0,58,175,12,.,1,4,400,1
23935,DEU,0,78,186,16,STUDENT,0,7,900,3
23937,GBR,0,78,187,22,CLIMBING SHOP OWNER,1,118,950,3
23938,USA,0,63,173,16,ROCK CITY MANAGER,1,127,1200,4
23941,NZL,0,78,185,13,STUDENT,0,1,1000,4
23947,USA,0,88,189,17,"STUDENT, ROUTESETTER",1,501,1100,4
23953,USA,1,53,173,13,STUDENT,1,36,750,2
23977,USA,1,53,168,29,WEDDING CAKES,1,2,1000,4
23979,USA,0,88,182,14,CONSTRUCTION/MANUFACTURING,0,47,700,2
23987,ZAF,0,63,170,13,STUDENT,0,2,250,1
23996,ITA,0,78,190,14,OPERAIO,1,38,650,2
24004,ITA,0,68,175,14,TIPOGRAFO,1,13,700,2
24008,CAN,1,53,162,27,ENGINEER,0,44,950,3
24012,USA,0,63,255,13,HHS,0,45,900,3
24015,ROM,0,63,183,13,"UHM, CLIMB ERRR?",1,1,600,2
24017,FRA,0,63,173,16,GRIMPER,0,128,1150,4
24023,RUS,0,73,186,18,ESCAPE FROM OCCUPATION,1,139,1050,4
24024,FXX,0,73,178,15,STUDENT,0,10,900,3
24026,UKR,0,63,175,19,SOFTWARE DEVELOPER,1,289,1200,4
24029,USA,0,68,178,12,PROFESSIONAL PROFESSIONAL,1,375,950,3
24033,USA,1,63,69,12,STUDENT,0,5,250,1
24034,ZAF,0,63,175,2020,CIVIL ENGINEER,0,67,950,3
24037,ESP,0,78,170,16,BODYBUILDER,1,1,950,3
24045,POL,0,58,174,21,ARCHITECT,1,406,1350,4
24047,ESP,1,53,162,12,PROFE,0,23,450,1
24048,ITA,0,73,176,13,PROFESSIONAL SNOWBOARDER,0,421,1000,4
24056,ITA,1,53,166,13,STUDENT,0,3,450,1
24063,CAN,1,43,154,13,ENTREPRENEUR,1,20,850,3
24065,GBR,0,68,175,14,NA,1,17,850,3
24070,USA,0,78,180,12,CONSTRUCTION AND DOOR TO DOOR SALES,0,11,600,2
24071,MEX,0,68,173,12,RESIDENTE DE GINECOLOGIA Y OBSTETRICIA,0,35,650,2
24078,NLD,1,53,158,13,ARCHITECT,0,70,700,2
24079,ESP,0,68,168,21,TECNICO ELECTROMECANICA.,1,56,1200,4
24091,SWE,0,73,176,12,NURSE,1,14,250,1
24100,USA,0,58,173,18,CLIMBING GYM DUDE,0,62,850,3
24111,NOR,0,73,177,26,PROJECT MANAGER,1,134,900,3
24112,AUT,0,83,183,16,STUDENT,0,232,900,3
24115,USA,0,68,182,13,SCHOOL,0,83,1000,4
24117,POL,0,73,186,12,STUDENT,1,300,1050,4
24118,ROM,0,83,192,14,DOES IT REALLY MATTER?,0,184,900,3
24130,USA,0,68,180,15,BELAYING AT RED BARN CLIMBING,1,35,900,3
24137,FRA,0,63,177,17,STUDENT,0,12,950,3
24141,POL,0,68,180,12,"STUDENT, RATOWNICTWO MEDYCZNE,",0,24,850,3
24147,USA,0,63,177,14,RESEARCHER,0,258,1050,4
24149,SWE,0,63,169,31,SOFTWARE DEVELOPER/CONSULTANT,0,173,1100,4
24156,NZL,0,73,185,14,STUDENT,0,33,700,2
24171,VEN,1,58,170,12,STUDENT,0,36,750,2
24174,ITA,0,68,174,17,STUDENT,0,520,1050,4
24180,SWE,0,88,194,2020,REVISOR,0,178,700,2
24191,SVN,0,68,179,13,STUDENT,0,28,700,2
24193,ITA,0,68,176,20,IMPIEGATO,1,294,1200,4
24195,ITA,0,58,165,14,WORK,0,24,1100,4
24199,CRI,0,68,173,29,HAPPY SOUL,0,3,750,2
24203,USA,0,48,152,11,-,1,1,300,1
24204,FRA,0,78,183,16,SCIENTIST,0,2,700,2
24209,SRB,0,68,175,28,ELECTRICAL TECHNICIAN,1,4,700,2
24221,ROM,0,58,170,13,STUDENT,0,23,650,2
24223,FRA,0,68,180,19,POUGNING,0,9,750,2
24228,ITA,1,43,165,18,STUDENTESSA,0,17,800,3
24234,USA,1,48,170,18,VETERINARIAN,1,360,1200,4
24235,USA,1,43,153,12,UX DESIGNER,1,205,900,3
24251,GRC,1,53,172,22,AGRICULTURIST,0,3,400,1
24260,ESP,0,73,180,2020,CURRANTE LEVANTA ESPAñA Y ESPECIALISTA EN QUEJARSE VíAS A VISTA,1,167,850,3
24270,ITA,0,73,181,16,VARIOUS,0,16,700,2
24272,ITA,0,73,185,13,MEDICAL RESEARCH,0,92,900,3
24273,POL,0,78,184,13,FB /KWIATOWSPINACZ,1,764,1150,4
24274,BRA,0,58,181,12,ANALISTA DE SISTEMAS E TENTANDO SER UM ESCALADOR,1,21,800,3
24275,BRA,0,78,184,12,STUDENT,1,96,800,3
24281,USA,0,63,168,13,STUDENT,0,359,1000,4
24284,ESP,1,63,165,15,BOTANIST,0,4,450,1
24289,FRA,1,43,174,20,CLIMB  ONE ELSE!!!,0,17,1000,4
24297,ITA,0,78,190,16,ACCIAIATO,0,499,1000,4
24298,USA,0,53,165,12,SR. SOFTWARE ENGINEER,0,5,900,3
24302,MEX,0,73,176,16,DESEMPLEADO,0,18,650,2
24303,GRC,0,63,188,12,STUDENT,0,12,550,2
24304,FRA,0,63,180,50,MUSCULATION DANS LA SALLE DE LIVET,0,11,1250,4
24316,USA,0,68,175,18,BUM,0,1,800,3
24318,USA,0,73,185,29,MOUNTAIN GUIDE/MEDICAL STUDENT,0,399,1150,4
24326,ESP,0,63,176,16,ESTUDIANTE,0,171,1100,4
24331,MEX,0,68,173,17,CLIMBER,0,5,900,3
24337,ZAF,0,68,184,19,PIZZA BOY/SKIPPER,0,23,800,3
24339,SVK,0,68,172,14,STUDENT,0,22,800,3
24345,ITA,0,63,173,15,TRAIN DRIVER,0,19,600,2
24347,USA,0,63,172,19,STUDENT,1,212,1300,4
24358,ITA,0,58,176,13,COMPUTER PROGRAMMER,0,16,800,3
24364,USA,0,78,182,14,STUDENT,0,37,650,2
24368,USA,0,73,183,15,SLUMP MONKEY,0,20,600,2
24376,CAN,0,73,181,15,CA ARTICLING STUDENT,0,57,900,3
24401,AUT,0,78,187,31,"TEACHER, CARPENTER",0,14,1150,4
24410,NOR,0,78,191,17,STUDENT,0,185,950,3
24411,ROM,0,58,170,2020,DREAMER,1,4,500,2
24415,ESP,0,53,173,12,ESTUDIANTE,0,127,900,3
24416,USA,0,78,182,13,AVIATION MECHANIC,0,45,900,3
24425,CAN,0,78,185,22,RIGGER,1,6,750,2
24433,ESP,0,58,177,2020,ESTUDIANTE,0,9,450,1
24438,AUT,0,78,182,17,STUDENT,0,54,1000,4
24443,NZL,0,93,196,13,OPERATIONS MANAGER,0,58,700,2
24447,MEX,1,48,163,18,PROFESIONISTA,0,85,1000,4
24449,ESP,0,58,158,30,BOMBERITO Y BICHERO,1,256,1250,4
24465,ITA,0,68,181,16,COMMERCIANTE,1,355,1050,4
24466,ITA,0,73,174,14,IMPIEGATO,1,367,1100,4
24478,DEU,0,78,190,13,STUDENT BUSINESS LAW,0,16,450,1
24485,MSR,0,73,178,19,VIURE I RIURE,0,343,1000,4
24486,BEL,0,83,190,13,STUDENT,0,919,950,3
24504,FRA,1,53,160,13,ETUDIANT,1,4,400,1
24512,ESP,0,68,181,20,PRIMARY SCHOOL TEACHER,1,532,1250,4
24528,FRA,0,58,172,14,LYCéEN,1,72,700,2
24531,USA,0,68,168,15,STUDENT,0,6,750,2
24536,SWE,0,68,180,21,ARCHITECT,0,219,1200,4
24537,NOR,0,68,183,18,STUDENT,0,19,900,3
24540,BRA,0,78,176,25,TRABALHAR PRA PODER ESCALAR,0,686,900,3
24554,ESP,0,68,174,26,INDUSTRIAL ENGINEER,0,704,950,3
24562,ESP,0,68,176,12,ESTUDIANT,0,70,900,3
24565,DNK,0,78,190,13,MUSICIAN/TEACHER,0,7,500,2
24570,MEX,0,58,175,12,STUDENT...,0,7,600,2
24581,AUS,0,63,178,12,SYDNEY INDOOR-VILLAWOOD,1,279,1200,4
24585,ESP,0,73,190,12,-,0,19,450,1
24588,PRT,0,73,171,42,SPORTS INSTRUCTOR,0,3,300,1
24591,SWE,0,68,173,12,MD,0,716,950,3
24594,FRA,0,53,175,12,COLLEGIEN,0,11,800,3
24595,ESP,0,78,180,12,TORRACASTANYES,1,1,300,1
24601,FRA,0,68,186,2020,BE ESCALADE ET GéRANT DE CULTURE ROC. TOULON,1,459,1100,4
24602,USA,1,58,175,16,MATERIALS ENGINEER,0,16,600,2
24603,DEU,0,88,185,16,STUDENT,0,20,700,2
24607,ESP,0,63,165,13,VIVIR LA VIDA,0,56,850,3
24611,USA,0,63,175,20,BIOLOGIST,0,64,950,3
24616,ITA,0,73,183,12,STUDENT,1,39,800,3
24618,USA,0,78,173,16,STUDENT,0,54,1000,4
24619,USA,0,78,185,14,STUDENT,0,28,600,2
24622,USA,0,63,175,15,COLLEGE,1,137,1100,4
24628,SRB,1,58,175,16,STUDENT,1,444,1150,4
24640,USA,0,68,185,13,ZIPLINE GUIDE,0,346,1050,4
24641,MEX,0,63,187,21,STUDENT,0,21,1000,4
24649,CAN,1,63,170,16,COSTUMER,0,3,350,1
24651,AUS,0,58,170,12,STUDENT,0,142,1000,4
24655,ITA,0,73,190,15,STUDENT,0,27,1150,4
24660,USA,0,83,178,17,FIREFIGHTER,0,65,900,3
24665,FRA,0,68,185,12,LYCéE,0,62,950,3
24666,DEU,0,78,185,17,CéDRIC HOFSTETTER,1,8,500,2
24669,ROM,0,78,175,22,STUDENT,0,12,650,2
24670,ITA,0,63,176,39,VIOLINMAKER,1,541,900,3
24672,ZAF,0,78,178,12,DEVELOPER,0,12,450,1
24674,CHE,0,100,185,12,STUDENT,0,7,350,1
24679,FRA,0,58,170,15,...,1,21,900,3
24688,CHN,0,68,176,15,STUDENT,0,1,1000,4
24694,SWE,0,73,182,11,LIVSNJUTARE,0,141,1050,4
24702,ITA,0,73,184,2020,MARKETING SPONSORSHIPS AND EVENTS,0,3,500,2
24709,MEX,0,68,170,13,ESTUDIANTE DE DERECHO,1,60,950,3
24710,CHE,1,63,170,2020,UNIVERSITà SAN GALLO,0,18,700,2
24716,USA,1,58,170,13,WILDLAND FIREFIGHTER,1,80,750,2
24728,USA,0,73,177,22,GRAD STUDENT,0,21,750,2
24730,USA,0,88,190,15,STUDENT,1,2,550,2
24744,USA,0,78,172,14,"WAREHOUSE, DRIVER UPS",1,13,700,2
24751,ESP,0,58,166,14,ESCALADOR PROFESIONAL,1,550,1200,4
24763,USA,0,83,188,24,OTHER,0,6,900,3
24769,FRA,0,73,182,16,STUDENT,0,419,1000,4
24776,MEX,0,53,168,17,ESTUDIANTE,0,57,1200,4
24780,USA,0,58,178,14,UTK STUDENT,1,27,1050,4
24792,DEU,0,78,195,14,STUDENT,0,8,700,2
24803,ESP,0,40,150,18,ESTUDIANTE,0,5,800,3
24807,AUS,0,83,178,17,SIGNWRITER,0,19,800,3
24821,MEX,0,73,170,12,EDITOR,1,2,450,1
24824,AUS,0,68,185,13,ROUTE SETTER,0,186,800,3
24846,BEL,0,58,178,13,CLIMBING,0,6,750,2
24857,DEU,0,73,180,15,WAREHOUSE MANAGER,0,9,800,3
24865,USA,0,88,196,12,LAWYER,0,1,500,2
24872,USA,1,58,163,17,MEDICAL LABORATORY SCIENTIST,0,328,1000,4
24873,MEX,0,68,176,17,FILMS,0,44,950,3
24875,USA,0,68,180,13,STUDENT,1,55,950,3
24878,ITA,0,63,171,44,RUN GUESTHOUSE + DEVELOP OGLIASTRA FOR OUTDOOR SPORTS,1,266,900,3
24882,BEL,0,88,180,13,STUDENT,0,47,700,2
24884,VEN,0,83,180,12,STUDENT,0,9,550,2
24894,NZL,0,68,178,14,PROGRAMMER,0,131,750,2
24895,SWE,0,58,172,12,NURSE,0,11,450,1
24899,USA,0,73,190,16,THE WOODSMAN CO.- OUTDOORS RETAIL,0,15,500,2
24910,USA,0,63,169,13,NURSE,0,93,800,3
24914,AUT,0,73,173,18,"DAD, PAPERBOY",0,445,1000,4
24923,CAN,1,53,160,14,STUDENT,0,2,600,2
24942,BRA,1,58,160,19,ENGENHEIRA DE COMPUTAçãO,0,282,800,3
24943,USA,0,63,170,12,STUDENT,0,7,600,2
24944,VEN,0,73,181,13,ESCALADOR,0,26,900,3
24948,DEU,0,63,172,15,TEACHER,0,70,900,3
24960,ITA,0,58,167,16,IMPIEGATO / ISTRUTTORE FASI-GESTORE MACACO (PALESTRA BOULDER DI PIACENZA),1,380,900,3
24968,GBR,0,63,180,17,STUDENT,0,190,1050,4
24984,USA,0,68,186,13,GYPSY,0,78,950,3
24988,GBR,0,58,163,20,CHIROPRACTOR,0,73,1000,4
24993,FRA,1,40,143,16,COLLEGE,0,8,250,1
25001,NOR,0,73,186,12,KINDERGARDEN,0,98,850,3
25010,USA,0,73,178,14,PIZZA COOK,0,78,750,2
25036,SWE,0,63,175,16,TROR INTE DET...,0,8,850,3
25041,AUT,0,63,179,17,PRO BUM,1,49,1100,4
25047,CHN,0,83,183,17,"BUSINESS OF IMPORT/EXPORT CHINA, SPINNING INSTRUCTOR",0,6,650,2
25048,FRA,0,73,183,14,ETUDIANT,0,151,1000,4
25052,AUT,0,73,180,11,STUDENT,0,59,800,3
25059,IDN,0,63,175,19,ROUTE SETTER,0,2,800,3
25063,ESP,0,68,182,12,RESEARCHER,0,5,400,1
25066,CHE,0,68,177,14,STUDENT,1,1,700,2
25073,ESP,0,68,180,35,LANDSCAPING+GARDENER,0,230,1000,4
25089,USA,0,63,177,15,"STUDENT, ""ROCK CLIMBER""",1,242,1150,4
25090,USA,0,68,173,12,STUDENT AT UNIV. OF ALABAMA,0,15,600,2
25100,ESP,0,68,175,18,VIVIDOR,0,425,700,2
25104,USA,0,63,181,14,STUDENT,0,8,900,3
25111,GBR,0,73,182,14,ROOFING CONTRACTOR,0,4,1000,4
25115,ESP,0,78,188,12,IKASLEA,0,29,500,2
25117,CHE,0,68,178,2020,STUDENT,0,277,1050,4
25125,ARG,0,73,193,13,STUDENT IN ECONOMICS,0,11,650,2
25129,USA,0,53,167,14,DECKHAND,0,44,1050,4
25140,ZAF,1,43,160,13,SCHOLAR,0,42,750,2
25146,IDN,0,43,160,16,FULL DAY CLIMBING,1,1,1000,4
25158,AUS,0,53,175,15,STUDENT,1,472,950,3
25160,GBR,0,93,185,16,PHD. STUDENT,0,7,700,2
25163,CAN,0,68,170,12,ACTOR/TEACHER/DANCER/ASSCLOWN,0,54,700,2
25178,DEU,1,53,166,12,INNKEEPER,1,14,550,2
25190,GBR,0,73,174,16,GARDENER,0,247,1000,4
25195,FRA,0,68,176,17,HUMAN RESOURCES,1,51,700,2
25200,POL,0,63,172,11,ENGINEER,0,249,550,2
25206,GRC,0,68,172,13,CLIMBING INSTRUCTOR AND ROUTE SETTER,1,198,1000,4
25207,USA,0,78,172,12,PACIFIC OUTDOOR EQUIPMENT AND LAKEN USA,1,101,950,3
25214,FRA,0,68,178,15,PHYSIOTHERAPIST STUDENT,0,477,1100,4
25227,NOR,0,93,190,12,STUDENT,0,3,400,1
25230,JPN,1,43,153,16,STUDENT,0,82,1000,4
25232,NZL,0,78,180,12,MEDICAL LABORATORY TECHNICIAN,0,217,750,2
25248,CAN,1,63,170,31,ELEMENTARY SCHOOL TEACHER,0,392,800,3
25251,SWE,0,58,177,14,STUDERANDE,0,34,700,2
25257,ESP,0,73,184,23,STUDENT,0,40,750,2
25264,USA,0,68,178,16,PHYSICIAN,1,8,750,2
25290,AUS,0,68,186,13,STUDENT,0,16,950,3
25293,ESP,0,63,173,17,TECNICO DEPORTIVO,0,21,550,2
25303,ZAF,0,68,178,13,TRAINEE ACCOUNTANT,0,132,800,3
25310,USA,0,73,188,26,ENGINEER,0,130,800,3
25321,FRA,0,63,175,16,ETUDE,1,273,1100,4
25335,FRA,1,43,143,12,COLLéGIèNE,1,154,1200,4
25339,ESP,0,73,172,18,APRENDIZ DE TO,0,220,1000,4
25343,USA,0,63,165,13,STUDENT,0,102,850,3
25344,USA,0,73,175,12,ROUTE SETTER AND YOUTH COACH,1,351,1050,4
25348,HRV,1,43,160,12,CLIMBING,0,102,800,3
25357,NZL,0,73,175,12,CIVIL ENGINEERING TECHNICIAN,0,151,950,3
25366,CAN,0,73,173,14,SCIENTIST,0,18,750,2
25375,USA,0,83,182,17,WILDERNESS THERAPY,0,43,800,3
25376,BEL,0,73,186,21,SALESMAN,1,8,850,3
25379,ITA,0,83,175,50,IT,1,44,600,2
25381,USA,0,58,173,12,MECHANICAL DESIGNER,0,48,850,3
25393,DEU,0,63,168,2020,REAL ESTATE MANAGER,0,779,1000,4
25413,BRA,0,58,171,14,ADMINISTRADOR,0,204,1050,4
25416,ISR,0,63,180,37,NONE,0,7,1000,4
25422,USA,0,68,175,12,STUDENT,0,185,850,3
25424,ZAF,1,53,162,2020,PROFESSIONAL CHOCOLATE EATER,1,191,1050,4
25425,CHE,0,58,171,24,CLIMBER PROFESIONEL,1,39,1300,4
25451,USA,0,73,178,26,LIFE GUARD/HIGH-SCHOOL STUDENT/CLIMBER,1,27,850,3
25452,FRA,0,68,177,13,CLIMBING,0,40,550,2
25456,ZAF,0,73,182,13,STUDENT,0,3,400,1
25461,ITA,0,58,170,16,TECNICO INFORMATICO,1,114,800,3
25463,SWE,0,68,181,14,WORKING,0,92,950,3
25487,FRA,0,73,175,12,ETUDIANT,0,26,550,2
25491,MEX,0,83,176,12,BUSSINES MEN,1,18,450,1
25495,ZAF,0,98,192,14,STUDENT,0,7,450,1
25498,GBR,0,93,195,16,MONEY MARKET DEALER,0,8,700,2
25499,CAN,0,68,168,13,NURSE,0,69,800,3
25503,CAN,0,53,165,22,WEB DEVELOPER,1,235,1250,4
25506,DEU,0,78,186,12,STUDENT,1,342,900,3
25510,ESP,0,63,172,22,CLIMBER,1,35,1200,4
25521,ZAF,0,63,165,11,MICROBIOLOGIST,0,109,750,2
25531,USA,0,73,188,17,STUDENT,1,7,900,3
25532,USA,0,73,180,18,ELECTRICAL ENGINEER,0,11,650,2
25533,CHE,0,73,182,16,CONSULTANT,0,2,750,2
25535,ZAF,0,63,174,19,ROCK CLIMBING GUIDE,0,236,800,3
25542,ZAF,0,63,176,16,SCHOOL,0,38,800,3
25545,FRA,0,63,178,16,PHD STUDENT,0,2,900,3
25549,ITA,0,63,170,21,ARCHITECT,1,126,1000,4
25552,ZAF,0,68,182,12,WEB DEVELOPER,0,2,250,1
25556,ESP,1,53,162,13,TRABAJO - ESTUDIO,1,110,600,2
25564,CAN,0,68,170,26,AUTO TECH,0,2,650,2
25573,NOR,0,68,171,17,BUM,1,67,850,3
25583,USA,0,83,185,12,STUDENT,0,39,400,1
25584,USA,1,53,165,12,NONE,0,6,400,1
25598,ESP,0,68,175,16,ARQUITECTO TECNICO,0,380,1100,4
25600,CZE,0,63,180,17,STUDENT,0,95,1050,4
25604,GRC,0,63,170,12,SOUND ENGINEER,0,674,1000,4
25606,ZAF,0,53,150,11,STUDYING,0,5,500,2
25625,POL,0,68,180,14,STUDENT,1,84,800,3
25628,ZAF,0,63,173,16,WAREHOUSING,0,15,750,2
25629,ESP,0,73,180,17,RELLENAR ESTO,0,1032,1150,4
25636,DNK,0,73,180,15,NAVY DIVER,0,118,600,2
25637,BEL,0,73,184,11,STUDENT,0,18,400,1
25639,ESP,0,58,174,12,FUNCIONARIO,0,8,700,2
25641,USA,0,58,163,13,CARPENTER,0,62,950,3
25652,POL,0,68,179,13,STUDENT,1,315,850,3
25695,MSR,0,88,178,26,CURRANTE,0,24,750,2
25701,ITA,0,73,178,28,GEOFISICO,0,342,900,3
25703,GRC,0,73,180,18,MATHEMATICIAN/COMPUTER SCIENCES,0,214,850,3
25708,ESP,0,63,169,11,FUNCIONARIO,0,232,1000,4
25713,NZL,1,58,165,19,-,1,14,950,3
25717,USA,0,88,178,13,STUDENT,0,26,650,2
25757,USA,0,53,167,16,STUDENT,0,20,1000,4
25763,USA,0,68,175,26,ROUTE-SETTER/COACH,1,83,1100,4
25771,USA,0,73,178,13,PILOT,0,62,650,2
25775,NOR,0,73,183,11,STUDENT,0,19,700,2
25783,USA,0,83,186,24,I BOTTLE WEAK SAUCE,0,1103,950,3
25790,CAN,0,68,175,12,STUDENT,0,4,500,2
25810,MEX,0,73,15,2020,EXTREMOGYMSLAVE,1,11,550,2
25812,USA,0,68,180,12,STUDENT,0,6,600,2
25820,USA,0,68,184,13,SYSTEMS INTEGRATION/CONSULTING,0,41,750,2
25825,USA,0,83,185,16,ENGINEER,0,219,1050,4
25827,USA,0,93,184,12,SALES ASSOCIATE AT REI,0,117,1000,4
25831,ITA,0,78,189,15,SKI TEACHER,0,102,1000,4
25835,CAN,0,73,177,12,CLIMBING AND EATING,1,46,950,3
25838,CHE,0,63,172,32,HöHENARBEIT/OEKOBAU,0,69,900,3
25841,MEX,0,48,168,13,ESTUDIANTE,0,3,950,3
25856,SWE,0,83,171,11,SLAVE,0,70,500,2
25858,ESP,0,48,175,2020,STUDENT,1,116,1050,4
25863,ESP,0,73,180,11,ESTUDIANTE,0,40,900,3
25868,AUT,0,63,173,20,STUDENT,0,36,900,3
25875,USA,1,53,157,15,-,0,8,400,1
25880,SWE,0,53,173,11,PHOTOGRAPHER,0,45,500,2
25894,PRT,0,73,174,12,STUDENT,0,98,850,3
25895,ESP,0,63,172,26,REALIZADOR,1,859,1150,4
25900,ZAF,0,93,189,43,SCHOOL TEACHER,0,88,950,3
25914,POL,0,58,183,11,MEDIC,1,211,1000,4
25916,ESP,0,63,171,12,ESTUDIANTE,0,45,600,2
25918,PRT,0,63,170,12,SCHOOL,0,29,600,2
25924,NOR,0,83,180,13,STUDENT,0,9,550,2
25940,CHE,0,73,182,12,STUDENT,0,185,700,2
25942,FRA,0,68,179,13,STUDENT,0,33,500,2
25945,ZAF,0,83,186,15,TEACHER (MECHANICAL TECHNOLOGY),0,16,650,2
25949,USA,0,98,198,19,TATTOO ARTIST,0,7,100,1
25951,ESP,0,63,171,26,REFUGIERO,0,125,1050,4
25952,FRA,0,73,176,16,ENSEIGNANT SES,0,31,800,3
25963,ESP,0,63,174,13,"ESCALAR,",0,120,700,2
25982,GBR,0,78,180,17,CLIMBING WALL LACKEY,0,121,950,3
25986,ECU,0,58,167,16,ENTRENADOR/ ROUTE SETTER,1,108,1050,4
25988,HRV,0,63,175,12,STUDENT,0,25,400,1
26000,USA,0,58,170,11,STUDENT,0,2,160,1
26004,AUT,0,78,192,34,JOURNALIST,0,284,1000,4
26009,USA,0,78,188,10,STUDENT,0,338,950,3
26011,USA,0,78,175,19,STUDENT,0,17,800,3
26012,PRI,0,63,174,19,PROFESSOR,0,139,750,2
26017,ITA,1,53,171,18,STUDENT,1,423,1100,4
26023,AUT,0,63,169,15,STUDENT,0,351,1250,4
26035,ITA,0,68,177,17,IMPRENDITORE,0,5,400,1
26039,USA,0,68,180,15,STUDENT,0,46,850,3
26041,USA,0,58,178,13,HIGH SCHOOL TUTOR,0,28,850,3
26045,USA,0,63,173,30,TEACHER,0,7,800,3
26050,USA,1,53,160,12,STUDENT,0,22,400,1
26054,USA,0,68,182,13,STUDENT,0,6,650,2
26060,AUS,0,73,186,15,RAT,0,120,1100,4
26062,FRA,0,68,172,14,-,1,225,900,3
26066,ITA,0,73,185,13,STUDENT,0,19,900,3
26091,GBR,0,63,180,14,-,1,3,700,2
26098,ITA,0,63,172,16,BARISTA/CAMERIERE,0,4,1000,4
26100,PRT,0,68,166,12,STUDENT,0,246,1100,4
26102,USA,0,68,180,13,STUDENT,0,17,600,2
26108,FRA,0,68,178,13,STUDENT,0,17,850,3
26109,DEU,0,63,170,12,STUDENT,0,13,750,2
26111,SWE,0,78,178,11,LOCKSMITH..,0,10,600,2
26112,MEX,0,53,180,12,STUDENT,0,92,1000,4
26116,NOR,0,88,180,12,PHOTOGRAPHER,0,114,550,2
26123,ZAF,0,63,175,16,STUDENT,0,1,500,2
26126,ZAF,0,68,187,14,STUDENT,0,54,1050,4
26128,BEL,0,58,168,2020,VACATIONEER,0,14,800,3
26140,USA,0,58,168,12,STUDENT,0,48,950,3
26143,NZL,1,63,172,12,PHD STUDENT,0,2,300,1
26151,AUT,0,73,184,13,STUDENT,0,209,1000,4
26155,AUT,0,63,170,14,STUDENT,0,3215,1050,4
26161,CAN,0,63,165,18,TRAIL CREW,0,26,650,2
26164,ITA,0,63,180,13,STUDENT,1,729,1250,4
26188,ESP,0,73,183,14,TéCNICO DEPORTIVO,0,1107,950,3
26193,ESP,0,73,175,24,ESTUDIANTE,0,17,700,2
26215,SWE,0,63,168,13,STUDENT,0,39,850,3
26224,BEL,1,58,177,13,STUDENT,0,23,400,1
26233,BEL,0,63,182,13,STUDENT,0,67,500,2
26244,ITA,0,83,180,13,STUDENTE,0,75,800,3
26247,CAN,0,68,165,16,STUDENT,1,25,950,3
26248,USA,0,63,178,12,STUDENT,0,7,500,2
26254,BEL,0,68,177,19,STUDENT,1,461,1000,4
